model,analyzer,lowercase,max_df,min_df,ngram_range,type,C,class_weight,penalty,solver,val_f1_weighted,val_f1_neg,val_f1_zero,val_f1_pos,val_accuracy,test_f1_weighted,test_f1_neg,test_f1_zero,test_f1_pos,test_accuracy
logreg,word,True,1.0,1,"(1, 2)",lemma,1.5,balanced,l2,lbfgs,0.8067406410611857,0.5423728813559322,0.88018648018648,0.6896024464831805,0.8182123655913979,0.7584257926695551,0.5404040404040404,0.8409731113956466,0.6610271903323263,0.770987239758227
logreg,word,True,1.0,1,"(1, 2)",lemma,1.5,balanced,l2,newton-cg,0.8067406410611857,0.5423728813559322,0.88018648018648,0.6896024464831805,0.8182123655913979,0.7584257926695551,0.5404040404040404,0.8409731113956466,0.6610271903323263,0.770987239758227
logreg,word,True,0.25,1,"(1, 2)",original,1.5,balanced,l2,lbfgs,0.8054275385227007,0.5428571428571428,0.8802046987671551,0.6845740598618573,0.8175403225806451,0.7597403024203705,0.531328320802005,0.8415104032879527,0.6658653846153846,0.7716588314304903
logreg,word,True,0.25,1,"(1, 2)",original,1.5,balanced,l2,newton-cg,0.8054275385227007,0.5428571428571428,0.8802046987671551,0.6845740598618573,0.8175403225806451,0.7597403024203705,0.531328320802005,0.8415104032879527,0.6658653846153846,0.7716588314304903
logreg,word,True,0.5,1,"(1, 2)",original,1.5,balanced,l2,lbfgs,0.8054275385227007,0.5428571428571428,0.8802046987671551,0.6845740598618573,0.8175403225806451,0.7597403024203705,0.531328320802005,0.8415104032879527,0.6658653846153846,0.7716588314304903
logreg,word,True,0.5,1,"(1, 2)",original,1.5,balanced,l2,newton-cg,0.8054275385227007,0.5428571428571428,0.8802046987671551,0.6845740598618573,0.8175403225806451,0.7597403024203705,0.531328320802005,0.8415104032879527,0.6658653846153846,0.7716588314304903
logreg,word,True,1.0,1,"(1, 2)",original,1.5,balanced,l2,lbfgs,0.8054275385227007,0.5428571428571428,0.8802046987671551,0.6845740598618573,0.8175403225806451,0.7597403024203705,0.531328320802005,0.8415104032879527,0.6658653846153846,0.7716588314304903
logreg,word,True,1.0,1,"(1, 2)",original,1.5,balanced,l2,newton-cg,0.8054275385227007,0.5428571428571428,0.8802046987671551,0.6845740598618573,0.8175403225806451,0.7597403024203705,0.531328320802005,0.8415104032879527,0.6658653846153846,0.7716588314304903
logreg,word,True,0.25,1,"(1, 3)",stem,0.1,balanced,l2,lbfgs,0.8053150900188736,0.5226130653266332,0.8760957119166075,0.6991747936984245,0.8128360215053764,0.7528835619207791,0.5454545454545455,0.8421052631578948,0.6416978776529337,0.7662860980523841
logreg,word,True,0.25,1,"(1, 3)",stem,0.1,balanced,l2,newton-cg,0.8053150900188736,0.5226130653266332,0.8760957119166075,0.6991747936984245,0.8128360215053764,0.7528835619207791,0.5454545454545455,0.8421052631578948,0.6416978776529337,0.7662860980523841
logreg,word,True,0.5,1,"(1, 3)",stem,0.1,balanced,l2,lbfgs,0.8053150900188736,0.5226130653266332,0.8760957119166075,0.6991747936984245,0.8128360215053764,0.7528835619207791,0.5454545454545455,0.8421052631578948,0.6416978776529337,0.7662860980523841
logreg,word,True,0.5,1,"(1, 3)",stem,0.1,balanced,l2,newton-cg,0.8053150900188736,0.5226130653266332,0.8760957119166075,0.6991747936984245,0.8128360215053764,0.7528835619207791,0.5454545454545455,0.8421052631578948,0.6416978776529337,0.7662860980523841
logreg,word,True,1.0,1,"(1, 3)",stem,0.1,balanced,l2,lbfgs,0.8053150900188736,0.5226130653266332,0.8760957119166075,0.6991747936984245,0.8128360215053764,0.7528835619207791,0.5454545454545455,0.8421052631578948,0.6416978776529337,0.7662860980523841
logreg,word,True,1.0,1,"(1, 3)",stem,0.1,balanced,l2,newton-cg,0.8053150900188736,0.5226130653266332,0.8760957119166075,0.6991747936984245,0.8128360215053764,0.7528835619207791,0.5454545454545455,0.8421052631578948,0.6416978776529337,0.7662860980523841
logreg,word,True,0.25,1,"(1, 3)",lemma,0.5,balanced,l2,lbfgs,0.8052382956260687,0.5337078651685393,0.8795713952946655,0.6876438986953185,0.8168682795698925,0.756310000367544,0.5392156862745098,0.8428025477707007,0.6518792359827481,0.7699798522498321
logreg,word,True,0.25,1,"(1, 3)",lemma,0.5,balanced,l2,newton-cg,0.8052382956260687,0.5337078651685393,0.8795713952946655,0.6876438986953185,0.8168682795698925,0.756310000367544,0.5392156862745098,0.8428025477707007,0.6518792359827481,0.7699798522498321
logreg,word,True,0.5,1,"(1, 3)",lemma,0.5,balanced,l2,lbfgs,0.8052382956260687,0.5337078651685393,0.8795713952946655,0.6876438986953185,0.8168682795698925,0.756310000367544,0.5392156862745098,0.8428025477707007,0.6518792359827481,0.7699798522498321
logreg,word,True,0.5,1,"(1, 3)",lemma,0.5,balanced,l2,newton-cg,0.8052382956260687,0.5337078651685393,0.8795713952946655,0.6876438986953185,0.8168682795698925,0.756310000367544,0.5392156862745098,0.8428025477707007,0.6518792359827481,0.7699798522498321
logreg,word,True,1.0,1,"(1, 3)",lemma,0.5,balanced,l2,lbfgs,0.8052382956260687,0.5337078651685393,0.8795713952946655,0.6876438986953185,0.8168682795698925,0.756310000367544,0.5392156862745098,0.8428025477707007,0.6518792359827481,0.7699798522498321
logreg,word,True,1.0,1,"(1, 3)",lemma,0.5,balanced,l2,newton-cg,0.8052382956260687,0.5337078651685393,0.8795713952946655,0.6876438986953185,0.8168682795698925,0.756310000367544,0.5392156862745098,0.8428025477707007,0.6518792359827481,0.7699798522498321
logreg,word,True,0.25,1,"(1, 1)",lemma,1.5,balanced,l2,lbfgs,0.8046972357012817,0.5352112676056339,0.8727710843373495,0.7020348837209301,0.8091397849462365,0.7595110344225682,0.5023255813953489,0.8459937565036421,0.6634958382877526,0.7696440564137005
logreg,word,True,0.25,1,"(1, 1)",lemma,1.5,balanced,l2,newton-cg,0.8046972357012817,0.5352112676056339,0.8727710843373495,0.7020348837209301,0.8091397849462365,0.7595110344225682,0.5023255813953489,0.8459937565036421,0.6634958382877526,0.7696440564137005
logreg,word,True,0.5,1,"(1, 1)",lemma,1.5,balanced,l2,lbfgs,0.8046972357012817,0.5352112676056339,0.8727710843373495,0.7020348837209301,0.8091397849462365,0.7595110344225682,0.5023255813953489,0.8459937565036421,0.6634958382877526,0.7696440564137005
logreg,word,True,0.5,1,"(1, 1)",lemma,1.5,balanced,l2,newton-cg,0.8046972357012817,0.5352112676056339,0.8727710843373495,0.7020348837209301,0.8091397849462365,0.7595110344225682,0.5023255813953489,0.8459937565036421,0.6634958382877526,0.7696440564137005
logreg,word,True,1.0,1,"(1, 1)",lemma,1.5,balanced,l2,lbfgs,0.8046972357012817,0.5352112676056339,0.8727710843373495,0.7020348837209301,0.8091397849462365,0.7595110344225682,0.5023255813953489,0.8459937565036421,0.6634958382877526,0.7696440564137005
logreg,word,True,1.0,1,"(1, 1)",lemma,1.5,balanced,l2,newton-cg,0.8046972357012817,0.5352112676056339,0.8727710843373495,0.7020348837209301,0.8091397849462365,0.7595110344225682,0.5023255813953489,0.8459937565036421,0.6634958382877526,0.7696440564137005
logreg,word,True,0.25,1,"(1, 2)",stem,0.1,balanced,l2,lbfgs,0.8034478235557722,0.5208845208845209,0.8732125834127741,0.6997776130467013,0.8098118279569892,0.7530571947802116,0.5491071428571429,0.8417008196721312,0.6421446384039899,0.7659503022162525
logreg,word,True,0.25,1,"(1, 2)",stem,0.1,balanced,l2,newton-cg,0.8034478235557722,0.5208845208845209,0.8732125834127741,0.6997776130467013,0.8098118279569892,0.7530571947802116,0.5491071428571429,0.8417008196721312,0.6421446384039899,0.7659503022162525
logreg,word,True,0.5,1,"(1, 2)",stem,0.1,balanced,l2,lbfgs,0.8034478235557722,0.5208845208845209,0.8732125834127741,0.6997776130467013,0.8098118279569892,0.7530571947802116,0.5491071428571429,0.8417008196721312,0.6421446384039899,0.7659503022162525
logreg,word,True,0.5,1,"(1, 2)",stem,0.1,balanced,l2,newton-cg,0.8034478235557722,0.5208845208845209,0.8732125834127741,0.6997776130467013,0.8098118279569892,0.7530571947802116,0.5491071428571429,0.8417008196721312,0.6421446384039899,0.7659503022162525
logreg,word,True,1.0,1,"(1, 2)",stem,0.1,balanced,l2,lbfgs,0.8034478235557722,0.5208845208845209,0.8732125834127741,0.6997776130467013,0.8098118279569892,0.7530571947802116,0.5491071428571429,0.8417008196721312,0.6421446384039899,0.7659503022162525
logreg,word,True,1.0,1,"(1, 2)",stem,0.1,balanced,l2,newton-cg,0.8034478235557722,0.5208845208845209,0.8732125834127741,0.6997776130467013,0.8098118279569892,0.7530571947802116,0.5491071428571429,0.8417008196721312,0.6421446384039899,0.7659503022162525
logreg,word,True,0.25,1,"(1, 3)",original,0.5,balanced,l2,lbfgs,0.8033402636052523,0.5403899721448469,0.8791259879125987,0.6800929512006196,0.8155241935483871,0.7553822537714855,0.5392156862745098,0.8409497064079652,0.6523605150214592,0.7686366689053056
logreg,word,True,0.25,1,"(1, 3)",original,0.5,balanced,l2,newton-cg,0.8033402636052523,0.5403899721448469,0.8791259879125987,0.6800929512006196,0.8155241935483871,0.7553822537714855,0.5392156862745098,0.8409497064079652,0.6523605150214592,0.7686366689053056
logreg,word,True,0.5,1,"(1, 3)",original,0.5,balanced,l2,lbfgs,0.8033402636052523,0.5403899721448469,0.8791259879125987,0.6800929512006196,0.8155241935483871,0.7553822537714855,0.5392156862745098,0.8409497064079652,0.6523605150214592,0.7686366689053056
logreg,word,True,0.5,1,"(1, 3)",original,0.5,balanced,l2,newton-cg,0.8033402636052523,0.5403899721448469,0.8791259879125987,0.6800929512006196,0.8155241935483871,0.7553822537714855,0.5392156862745098,0.8409497064079652,0.6523605150214592,0.7686366689053056
logreg,word,True,1.0,1,"(1, 3)",original,0.5,balanced,l2,lbfgs,0.8033402636052523,0.5403899721448469,0.8791259879125987,0.6800929512006196,0.8155241935483871,0.7553822537714855,0.5392156862745098,0.8409497064079652,0.6523605150214592,0.7686366689053056
logreg,word,True,1.0,1,"(1, 3)",original,0.5,balanced,l2,newton-cg,0.8033402636052523,0.5403899721448469,0.8791259879125987,0.6800929512006196,0.8155241935483871,0.7553822537714855,0.5392156862745098,0.8409497064079652,0.6523605150214592,0.7686366689053056
logreg,word,True,0.25,1,"(1, 1)",stem,1.5,balanced,l2,lbfgs,0.8028502179791158,0.5136363636363637,0.8704108922927304,0.7062187276626162,0.8054435483870968,0.7684530994848572,0.5415676959619952,0.8474221408008376,0.6791131855309218,0.777367360644728
logreg,word,True,0.25,1,"(1, 1)",stem,1.5,balanced,l2,newton-cg,0.8028502179791158,0.5136363636363637,0.8704108922927304,0.7062187276626162,0.8054435483870968,0.7684530994848572,0.5415676959619952,0.8474221408008376,0.6791131855309218,0.777367360644728
logreg,word,True,0.5,1,"(1, 1)",stem,1.5,balanced,l2,lbfgs,0.8028502179791158,0.5136363636363637,0.8704108922927304,0.7062187276626162,0.8054435483870968,0.7684530994848572,0.5415676959619952,0.8474221408008376,0.6791131855309218,0.777367360644728
logreg,word,True,0.5,1,"(1, 1)",stem,1.5,balanced,l2,newton-cg,0.8028502179791158,0.5136363636363637,0.8704108922927304,0.7062187276626162,0.8054435483870968,0.7684530994848572,0.5415676959619952,0.8474221408008376,0.6791131855309218,0.777367360644728
logreg,word,True,1.0,1,"(1, 1)",stem,1.5,balanced,l2,lbfgs,0.8028502179791158,0.5136363636363637,0.8704108922927304,0.7062187276626162,0.8054435483870968,0.7684530994848572,0.5415676959619952,0.8474221408008376,0.6791131855309218,0.777367360644728
logreg,word,True,1.0,1,"(1, 1)",stem,1.5,balanced,l2,newton-cg,0.8028502179791158,0.5136363636363637,0.8704108922927304,0.7062187276626162,0.8054435483870968,0.7684530994848572,0.5415676959619952,0.8474221408008376,0.6791131855309218,0.777367360644728
logreg,word,True,0.25,1,"(1, 1)",stem,0.1,balanced,l2,lbfgs,0.8023804291599558,0.5161290322580646,0.870491406439119,0.7036770007209805,0.8057795698924731,0.751190635413091,0.538793103448276,0.8398760330578512,0.6419753086419754,0.7625923438549362
logreg,word,True,0.25,1,"(1, 1)",stem,0.1,balanced,l2,newton-cg,0.8023804291599558,0.5161290322580646,0.870491406439119,0.7036770007209805,0.8057795698924731,0.751190635413091,0.538793103448276,0.8398760330578512,0.6419753086419754,0.7625923438549362
logreg,word,True,0.5,1,"(1, 1)",stem,0.1,balanced,l2,lbfgs,0.8023804291599558,0.5161290322580646,0.870491406439119,0.7036770007209805,0.8057795698924731,0.751190635413091,0.538793103448276,0.8398760330578512,0.6419753086419754,0.7625923438549362
logreg,word,True,0.5,1,"(1, 1)",stem,0.1,balanced,l2,newton-cg,0.8023804291599558,0.5161290322580646,0.870491406439119,0.7036770007209805,0.8057795698924731,0.751190635413091,0.538793103448276,0.8398760330578512,0.6419753086419754,0.7625923438549362
logreg,word,True,1.0,1,"(1, 1)",stem,0.1,balanced,l2,lbfgs,0.8023804291599558,0.5161290322580646,0.870491406439119,0.7036770007209805,0.8057795698924731,0.751190635413091,0.538793103448276,0.8398760330578512,0.6419753086419754,0.7625923438549362
logreg,word,True,1.0,1,"(1, 1)",stem,0.1,balanced,l2,newton-cg,0.8023804291599558,0.5161290322580646,0.870491406439119,0.7036770007209805,0.8057795698924731,0.751190635413091,0.538793103448276,0.8398760330578512,0.6419753086419754,0.7625923438549362
logreg,word,True,0.25,1,"(1, 3)",lemma,1.0,balanced,l2,lbfgs,0.7996428583718592,0.5314285714285715,0.8771766891107499,0.6733590733590734,0.8125,0.7606543630648176,0.5477386934673367,0.8431823995906881,0.6622195269860522,0.7733378106111484
logreg,word,True,0.25,1,"(1, 3)",lemma,1.0,balanced,l2,newton-cg,0.7996428583718592,0.5314285714285715,0.8771766891107499,0.6733590733590734,0.8125,0.7606543630648176,0.5477386934673367,0.8431823995906881,0.6622195269860522,0.7733378106111484
logreg,word,True,0.5,1,"(1, 3)",lemma,1.0,balanced,l2,lbfgs,0.7996428583718592,0.5314285714285715,0.8771766891107499,0.6733590733590734,0.8125,0.7606543630648176,0.5477386934673367,0.8431823995906881,0.6622195269860522,0.7733378106111484
logreg,word,True,0.5,1,"(1, 3)",lemma,1.0,balanced,l2,newton-cg,0.7996428583718592,0.5314285714285715,0.8771766891107499,0.6733590733590734,0.8125,0.7606543630648176,0.5477386934673367,0.8431823995906881,0.6622195269860522,0.7733378106111484
logreg,word,True,1.0,1,"(1, 3)",lemma,1.0,balanced,l2,lbfgs,0.7996428583718592,0.5314285714285715,0.8771766891107499,0.6733590733590734,0.8125,0.7606543630648176,0.5477386934673367,0.8431823995906881,0.6622195269860522,0.7733378106111484
logreg,word,True,1.0,1,"(1, 3)",lemma,1.0,balanced,l2,newton-cg,0.7996428583718592,0.5314285714285715,0.8771766891107499,0.6733590733590734,0.8125,0.7606543630648176,0.5477386934673367,0.8431823995906881,0.6622195269860522,0.7733378106111484
logreg,word,True,0.25,1,"(1, 3)",lemma,1.5,balanced,l2,lbfgs,0.7993202148690725,0.5284090909090908,0.8767695521002553,0.6738962044926413,0.8121639784946236,0.758557759198176,0.5265822784810126,0.8419437340153452,0.6626287098728044,0.7713230355943587
logreg,word,True,0.25,1,"(1, 3)",lemma,1.5,balanced,l2,newton-cg,0.7993202148690725,0.5284090909090908,0.8767695521002553,0.6738962044926413,0.8121639784946236,0.758557759198176,0.5265822784810126,0.8419437340153452,0.6626287098728044,0.7713230355943587
logreg,word,True,0.5,1,"(1, 3)",lemma,1.5,balanced,l2,lbfgs,0.7993202148690725,0.5284090909090908,0.8767695521002553,0.6738962044926413,0.8121639784946236,0.758557759198176,0.5265822784810126,0.8419437340153452,0.6626287098728044,0.7713230355943587
logreg,word,True,0.5,1,"(1, 3)",lemma,1.5,balanced,l2,newton-cg,0.7993202148690725,0.5284090909090908,0.8767695521002553,0.6738962044926413,0.8121639784946236,0.758557759198176,0.5265822784810126,0.8419437340153452,0.6626287098728044,0.7713230355943587
logreg,word,True,1.0,1,"(1, 3)",lemma,1.5,balanced,l2,lbfgs,0.7993202148690725,0.5284090909090908,0.8767695521002553,0.6738962044926413,0.8121639784946236,0.758557759198176,0.5265822784810126,0.8419437340153452,0.6626287098728044,0.7713230355943587
logreg,word,True,1.0,1,"(1, 3)",lemma,1.5,balanced,l2,newton-cg,0.7993202148690725,0.5284090909090908,0.8767695521002553,0.6738962044926413,0.8121639784946236,0.758557759198176,0.5265822784810126,0.8419437340153452,0.6626287098728044,0.7713230355943587
logreg,word,True,0.25,1,"(1, 3)",stem,5.0,balanced,l2,newton-cg,0.7991169783183733,0.5251396648044693,0.8722653493295695,0.6850335070737156,0.8091397849462365,0.762609313062125,0.5340314136125655,0.8428645028335909,0.6713947990543735,0.7743451981195433
logreg,word,True,0.5,1,"(1, 3)",stem,5.0,balanced,l2,newton-cg,0.7991169783183733,0.5251396648044693,0.8722653493295695,0.6850335070737156,0.8091397849462365,0.762609313062125,0.5340314136125655,0.8428645028335909,0.6713947990543735,0.7743451981195433
logreg,word,True,1.0,1,"(1, 3)",stem,5.0,balanced,l2,newton-cg,0.7991169783183733,0.5251396648044693,0.8722653493295695,0.6850335070737156,0.8091397849462365,0.762609313062125,0.5340314136125655,0.8428645028335909,0.6713947990543735,0.7743451981195433
logreg,word,True,0.25,1,"(1, 3)",stem,5.0,balanced,l2,lbfgs,0.7991169783183733,0.5251396648044693,0.8722653493295695,0.6850335070737156,0.8091397849462365,0.7625812468523653,0.5354330708661417,0.8426474375482874,0.6713947990543735,0.7743451981195433
logreg,word,True,0.5,1,"(1, 3)",stem,5.0,balanced,l2,lbfgs,0.7991169783183733,0.5251396648044693,0.8722653493295695,0.6850335070737156,0.8091397849462365,0.7625812468523653,0.5354330708661417,0.8426474375482874,0.6713947990543735,0.7743451981195433
logreg,word,True,1.0,1,"(1, 3)",stem,5.0,balanced,l2,lbfgs,0.7991169783183733,0.5251396648044693,0.8722653493295695,0.6850335070737156,0.8091397849462365,0.7625812468523653,0.5354330708661417,0.8426474375482874,0.6713947990543735,0.7743451981195433
logreg,word,True,0.25,1,"(1, 3)",original,1.0,balanced,l2,lbfgs,0.7979565000928585,0.5247813411078718,0.8763316350162113,0.6707978311386522,0.811491935483871,0.7624434093953776,0.5477386934673367,0.8438861830299923,0.6662643331321665,0.7746809939556749
logreg,word,True,0.25,1,"(1, 3)",original,1.0,balanced,l2,newton-cg,0.7979565000928585,0.5247813411078718,0.8763316350162113,0.6707978311386522,0.811491935483871,0.7624434093953776,0.5477386934673367,0.8438861830299923,0.6662643331321665,0.7746809939556749
logreg,word,True,0.5,1,"(1, 3)",original,1.0,balanced,l2,lbfgs,0.7979565000928585,0.5247813411078718,0.8763316350162113,0.6707978311386522,0.811491935483871,0.7624434093953776,0.5477386934673367,0.8438861830299923,0.6662643331321665,0.7746809939556749
logreg,word,True,0.5,1,"(1, 3)",original,1.0,balanced,l2,newton-cg,0.7979565000928585,0.5247813411078718,0.8763316350162113,0.6707978311386522,0.811491935483871,0.7624434093953776,0.5477386934673367,0.8438861830299923,0.6662643331321665,0.7746809939556749
logreg,word,True,1.0,1,"(1, 3)",original,1.0,balanced,l2,lbfgs,0.7979565000928585,0.5247813411078718,0.8763316350162113,0.6707978311386522,0.811491935483871,0.7624434093953776,0.5477386934673367,0.8438861830299923,0.6662643331321665,0.7746809939556749
